#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   2.3899999      0.44821921      0.50563061      0.14147729       2.0897462       0.0000000       0.0000000      -22.063547     -0.77726531    
   2.3999999      0.44708329      0.50430387      0.14097595       2.0896559       0.0000000       0.0000000      -22.045275     -0.76924503    
   2.4099998      0.44595683      0.50311857      0.14047639       2.0896194       0.0000000       0.0000000      -22.027155     -0.76142955    
   2.4199998      0.44483694      0.50194007      0.13997862       2.0895464       0.0000000       0.0000000      -22.009045     -0.75361407    
   2.4299998      0.44372609      0.50051248      0.13948259       2.0895269       0.0000000       0.0000000      -21.991072     -0.74599403    
   2.4400001      0.44262159      0.49935099      0.13898832       2.0894716       0.0000000       0.0000000      -21.973106     -0.73837405    
   2.4500000      0.44152620      0.49807096      0.13849580       2.0894687       0.0000000       0.0000000      -21.955288     -0.73097342    
   2.4600000      0.44043693      0.49692562      0.13800505       2.0894308       0.0000000       0.0000000      -21.937466     -0.72357267    
   2.4700000      0.43935654      0.49566296      0.13751601       2.0894446       0.0000000       0.0000000      -21.919792     -0.71631581    
   2.4800000      0.43828222      0.49440792      0.13702872       2.0894241       0.0000000       0.0000000      -21.902117     -0.70905894    
   2.4900000      0.43721655      0.49328759      0.13654315       2.0894547       0.0000000       0.0000000      -21.884583     -0.70200121    
   2.5000000      0.43615684      0.49217349      0.13605930       2.0894516       0.0000000       0.0000000      -21.867048     -0.69494349    
   2.5100000      0.43510559      0.49094442      0.13557719       2.0894985       0.0000000       0.0000000      -21.849653     -0.68805933    
   2.5200000      0.43406019      0.48972270      0.13509676       2.0895126       0.0000000       0.0000000      -21.832260     -0.68117523    
   2.5300000      0.43302304      0.48851052      0.13461803       2.0895762       0.0000000       0.0000000      -21.815004     -0.67444885    
   2.5400000      0.43199161      0.48742694      0.13414101       2.0896077       0.0000000       0.0000000      -21.797747     -0.66772258    
   2.5500000      0.43096828      0.48623073      0.13366567       2.0896876       0.0000000       0.0000000      -21.780621     -0.66117471    
   2.5599999      0.42995057      0.48516157      0.13319202       2.0897360       0.0000000       0.0000000      -21.763494     -0.65462691    
   2.5699999      0.42894065      0.48398077      0.13272005       2.0898323       0.0000000       0.0000000      -21.746504     -0.64825159    
   2.5799999      0.42793629      0.48280707      0.13224974       2.0898974       0.0000000       0.0000000      -21.729515     -0.64187622    
   2.5899999      0.42693943      0.48164204      0.13178112       2.0900095       0.0000000       0.0000000      -21.712646     -0.63565493    
   2.5999999      0.42594802      0.48060131      0.13131414       2.0900912       0.0000000       0.0000000      -21.695778     -0.62943357    
   2.6099999      0.42496404      0.47945121      0.13084882       2.0902190       0.0000000       0.0000000      -21.679037     -0.62336886    
   2.6199999      0.42398533      0.47842383      0.13038516       2.0903172       0.0000000       0.0000000      -21.662298     -0.61730409    
   2.6299999      0.42301396      0.47728822      0.12992314       2.0904610       0.0000000       0.0000000      -21.645683     -0.61138594    
   2.6399999      0.42204773      0.47615913      0.12946275       2.0905757       0.0000000       0.0000000      -21.629070     -0.60546786    
   2.6499999      0.42108876      0.47515279      0.12900399       2.0907350       0.0000000       0.0000000      -21.612574     -0.59967130    
   2.6599998      0.42013478      0.47403783      0.12854685       2.0908659       0.0000000       0.0000000      -21.596077     -0.59387475    
   2.6699998      0.41918787      0.47304416      0.12809135       2.0910408       0.0000000       0.0000000      -21.579704     -0.58824873    
   2.6799998      0.41824594      0.47194308      0.12763746       2.0911880       0.0000000       0.0000000      -21.563332     -0.58262271    
   2.6900001      0.41731089      0.47084993      0.12718515       2.0913782       0.0000000       0.0000000      -21.547070     -0.57711810    
   2.7000000      0.41638070      0.46976295      0.12673447       2.0915408       0.0000000       0.0000000      -21.530811     -0.57161343    
   2.7100000      0.41545731      0.46879467      0.12628537       2.0917463       0.0000000       0.0000000      -21.514662     -0.56624693    
   2.7200000      0.41453865      0.46772099      0.12583788       2.0919247       0.0000000       0.0000000      -21.498516     -0.56088030    
   2.7300000      0.41362658      0.46665493      0.12539196       2.0921452       0.0000000       0.0000000      -21.482485     -0.55564553    
   2.7400000      0.41271922      0.46559480      0.12494763       2.0923393       0.0000000       0.0000000      -21.466455     -0.55041075    
   2.7500000      0.41181824      0.46465072      0.12450489       2.0925746       0.0000000       0.0000000      -21.450531     -0.54530787    
   2.7600000      0.41092175      0.46349517      0.12406369       2.0927835       0.0000000       0.0000000      -21.434605     -0.54020500    
   2.7700000      0.41003159      0.46256298      0.12362406       2.0930333       0.0000000       0.0000000      -21.418791     -0.53523201    
   2.7800000      0.40914589      0.46152842      0.12318600       2.0932574       0.0000000       0.0000000      -21.402979     -0.53025895    
   2.7900000      0.40826637      0.46050104      0.12274949       2.0935216       0.0000000       0.0000000      -21.387268     -0.52539277    
   2.8000000      0.40739125      0.45947924      0.12231452       2.0937605       0.0000000       0.0000000      -21.371561     -0.52052647    
   2.8099999      0.40652213      0.45846441      0.12188109       2.0940390       0.0000000       0.0000000      -21.355951     -0.51578045    
   2.8199999      0.40565738      0.45755991      0.12144919       2.0942929       0.0000000       0.0000000      -21.340349     -0.51103449    
   2.8299999      0.40479857      0.45655695      0.12101884       2.0945857       0.0000000       0.0000000      -21.324846     -0.50638235    
   2.8399999      0.40394402      0.45555931      0.12059001       2.0948541       0.0000000       0.0000000      -21.309345     -0.50173026    
   2.8499999      0.40309522      0.45456842      0.12016270       2.0951605       0.0000000       0.0000000      -21.293941     -0.49720821    
   2.8599999      0.40225068      0.45368564      0.11973688       2.0954432       0.0000000       0.0000000      -21.278540     -0.49268612    
   2.8699999      0.40141174      0.45260379      0.11931258       2.0957634       0.0000000       0.0000000      -21.263235     -0.48825809    
   2.8799999      0.40057701      0.45173183      0.11888980       2.0960605       0.0000000       0.0000000      -21.247929     -0.48383009    
   2.8899999      0.39974779      0.45086527      0.11846852       2.0963943       0.0000000       0.0000000      -21.232725     -0.47951394    
   2.8999999      0.39892259      0.44980118      0.11804872       2.0967050       0.0000000       0.0000000      -21.217518     -0.47519782    
   2.9099998      0.39810288      0.44884470      0.11763040       2.0970523       0.0000000       0.0000000      -21.202404     -0.47099748    
   2.9199998      0.39728707      0.44799307      0.11721358       2.0973771       0.0000000       0.0000000      -21.187294     -0.46679717    
   2.9299998      0.39647657      0.44704726      0.11679821       2.0977371       0.0000000       0.0000000      -21.172279     -0.46270192    
   2.9399998      0.39566997      0.44610631      0.11638435       2.0980752       0.0000000       0.0000000      -21.157261     -0.45860666    
   2.9500000      0.39486843      0.44517136      0.11597192       2.0984476       0.0000000       0.0000000      -21.142332     -0.45461684    
   2.9600000      0.39407074      0.44424123      0.11556097       2.0987985       0.0000000       0.0000000      -21.127403     -0.45062706    
   2.9700000      0.39327818      0.44331703      0.11515147       2.0991838       0.0000000       0.0000000      -21.112562     -0.44672409    
   2.9800000      0.39248937      0.44239756      0.11474343       2.0995474       0.0000000       0.0000000      -21.097733     -0.44282112    
   2.9900000      0.39170554      0.44148386      0.11433683       2.0999446       0.0000000       0.0000000      -21.082981     -0.43902662    
   3.0000000      0.39092538      0.44057480      0.11393167       2.1003208       0.0000000       0.0000000      -21.068232     -0.43523216    
   3.0100000      0.39015013      0.43967146      0.11352795       2.1007299       0.0000000       0.0000000      -21.053570     -0.43152019    
   3.0200000      0.38937855      0.43886802      0.11312567       2.1011183       0.0000000       0.0000000      -21.038908     -0.42780825    
   3.0300000      0.38861182      0.43797442      0.11272480       2.1015389       0.0000000       0.0000000      -21.024334     -0.42420420    
   3.0400000      0.38784856      0.43699080      0.11232535       2.1019392       0.0000000       0.0000000      -21.009762     -0.42060018    
   3.0500000      0.38709012      0.43620166      0.11192732       2.1023707       0.0000000       0.0000000      -20.995268     -0.41709247    
   3.0599999      0.38633513      0.43532240      0.11153070       2.1027822       0.0000000       0.0000000      -20.980776     -0.41358480    
   3.0699999      0.38558483      0.43444860      0.11113549       2.1032245       0.0000000       0.0000000      -20.966370     -0.41017863    
   3.0799999      0.38483796      0.43357909      0.11074168       2.1036470       0.0000000       0.0000000      -20.951956     -0.40677243    
   3.0899999      0.38409561      0.43271488      0.11034925       2.1040995       0.0000000       0.0000000      -20.937630     -0.40346268    
   3.0999999      0.38335666      0.43185490      0.10995822       2.1045325       0.0000000       0.0000000      -20.923306     -0.40015286    
